BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
174960;6479;11;aI;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
181440;2879;11;f;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
184320;6719;11;aI;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
191040;2399;11;v;;one-thousand-ninehundredeightyfive;w V n T aU z V n d n I n h V n d R E d V t aI f aI v;;;;;;;
193440;3599;-1;<p:>;;;;;;;;;;
197040;1679;12;I;;in;I n;;;;;;;
198720;2879;12;n;;in;I n;;;;;;;
201600;1679;13;m;;Manama;m { n V m V;;;;;;;
203280;1919;13;{;;Manama;m { n V m V;;;;;;;
205200;719;13;n;;Manama;m { n V m V;;;;;;;
205920;719;13;V;;Manama;m { n V m V;;;;;;;
206640;1439;13;m;;Manama;m { n V m V;;;;;;;
208080;3119;13;V;;Manama;m { n V m V;;;;;;;
211200;4799;-1;<p:>;;;;;;;;;;
216000;1679;14;b;;Bahrain;b Q R eI n;;;;;;;
217680;959;14;Q;;Bahrain;b Q R eI n;;;;;;;
218640;3119;14;R;;Bahrain;b Q R eI n;;;;;;;
221760;4799;14;eI;;Bahrain;b Q R eI n;;;;;;;
226560;1199;14;n;;Bahrain;b Q R eI n;;;;;;;
227760;5999;-1;<p:>;;;;;;;;;;
233760;959;15;V;;and;V n d;;;;;;;
234720;1679;15;n;;and;V n d;;;;;;;
236400;959;16;w;;was;w Q z;;;;;;;
237360;959;16;Q;;was;w Q z;;;;;;;
238320;2519;16;z;;was;w Q z;;;;;;;
240840;2039;17;R;;raised;R eI z d;;;;;;;
242880;2159;17;eI;;raised;R eI z d;;;;;;;
245040;1439;17;z;;raised;R eI z d;;;;;;;
246480;1439;17;d;;raised;R eI z d;;;;;;;
247920;719;18;I;;in;I n;;;;;;;
248640;959;18;n;;in;I n;;;;;;;
249600;1199;19;V;;a;V;;;;;;;
250800;2639;20;m;;multi;m V l t i:;;;;;;;
253440;719;20;V;;multi;m V l t i:;;;;;;;
254160;2159;20;l;;multi;m V l t i:;;;;;;;
256320;2399;20;t;;multi;m V l t i:;;;;;;;
258720;5039;20;i:;;multi;m V l t i:;;;;;;;
263760;2159;-1;<p:>;;;;;;;;;;
265920;5039;21;?;;ethnic;E T n I k;;;;;;;
270960;4079;21;E;;ethnic;E T n I k;;;;;;;
275040;3359;21;T;;ethnic;E T n I k;;;;;;;
278400;1439;21;n;;ethnic;E T n I k;;;;;;;
279840;3839;21;I;;ethnic;E T n I k;;;;;;;
283680;3359;21;k;;ethnic;E T n I k;;;;;;;
287040;1919;-1;<p:>;;;;;;;;;;
288960;2399;22;f;;family;f { m V l i:;;;;;;;
291360;2879;22;{;;family;f { m V l i:;;;;;;;
294240;959;22;m;;family;f { m V l i:;;;;;;;
295200;719;22;V;;family;f { m V l i:;;;;;;;
295920;1439;22;l;;family;f { m V l i:;;;;;;;
297360;3119;22;i:;;family;f { m V l i:;;;;;;;
300480;22079;-1;<p:>;;;;;;;;;;
BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3359;-1;<p:>;;;;;;;;;;
3360;719;0;Q;;On;Q n;;;;;;;
4080;719;0;n;;On;Q n;;;;;;;
4800;719;1;w;;one;w V n;;;;;;;
5520;719;1;@;;one;w V n;;;;;;;
6240;719;1;n;;one;w V n;;;;;;;
6960;959;2;f;;February;f E b j V w E R i:;;;;;;;
7920;1919;2;E;;February;f E b j V w E R i:;;;;;;;
9840;959;2;b;;February;f E b j V w E R i:;;;;;;;
10800;719;2;j;;February;f E b j V w E R i:;;;;;;;
11520;719;2;V;;February;f E b j V w E R i:;;;;;;;
12240;719;2;w;;February;f E b j V w E R i:;;;;;;;
12960;719;2;E;;February;f E b j V w E R i:;;;;;;;
13680;1199;2;R;;February;f E b j V w E R i:;;;;;;;
14880;959;2;I;;February;f E b j V w E R i:;;;;;;;
15840;959;3;w;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
16800;719;3;V;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
17520;2159;3;n;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
19680;2399;3;T;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
22080;3359;3;aU;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
25440;3599;3;z;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
29040;2159;3;V;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
31200;2159;3;n;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
33360;719;3;d;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
34080;3359;3;eI;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
37440;1439;3;t;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
38880;959;3;h;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
39840;1439;3;U;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
41280;2159;3;n;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
43440;1679;3;d;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
45120;1679;3;R;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
46800;959;3;V;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
47760;2159;3;d;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
49920;2639;3;n;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
52560;3119;3;V;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
55680;1439;3;n;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
57120;1439;3;E;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
58560;959;3;4;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
59520;1679;3;i:;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
61200;719;3;Q;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
61920;1439;3;n;;one-thousand-eighthundredninetyone;w V n T aU z V n d eI t h U n d R V d n V n E t i: Q n;;;;;;;
63360;3599;-1;<p:>;;;;;;;;;;
66960;719;4;m;;Mathews;m { T j u: z;;;;;;;
67680;959;4;{;;Mathews;m { T j u: z;;;;;;;
68640;4079;4;T;;Mathews;m { T j u: z;;;;;;;
72720;1679;4;j;;Mathews;m { T j u: z;;;;;;;
74400;2879;4;u;;Mathews;m { T j u: z;;;;;;;
77280;3359;4;z;;Mathews;m { T j u: z;;;;;;;
80640;7919;-1;<p:>;;;;;;;;;;
88560;4319;5;?;;was;w Q z;;;;;;;
92880;719;5;w;;was;w Q z;;;;;;;
93600;1199;5;Q;;was;w Q z;;;;;;;
94800;2639;5;z;;was;w Q z;;;;;;;
97440;2639;6;?;;appointed;V p OI n t V d;;;;;;;
100080;2639;6;V;;appointed;V p OI n t V d;;;;;;;
102720;1919;6;p;;appointed;V p OI n t V d;;;;;;;
104640;1199;6;OI;;appointed;V p OI n t V d;;;;;;;
105840;1199;6;n;;appointed;V p OI n t V d;;;;;;;
107040;719;6;t;;appointed;V p OI n t V d;;;;;;;
107760;959;6;V;;appointed;V p OI n t V d;;;;;;;
108720;1679;6;d;;appointed;V p OI n t V d;;;;;;;
110400;1199;7;h;;Her;h 3`;;;;;;;
111600;1199;7;3`;;Her;h 3`;;;;;;;
112800;719;8;m;;Majesty;m { dZ V s t i:;;;;;;;
113520;1439;8;{;;Majesty;m { dZ V s t i:;;;;;;;
114960;1199;8;dZ;;Majesty;m { dZ V s t i:;;;;;;;
116160;2399;8;U;;Majesty;m { dZ V s t i:;;;;;;;
118560;959;8;s;;Majesty;m { dZ V s t i:;;;;;;;
119520;1199;8;t;;Majesty;m { dZ V s t i:;;;;;;;
120720;4439;8;i:;;Majesty;m { dZ V s t i:;;;;;;;
125160;1079;9;s;;s;s;;;;;;;
126240;2399;-1;<p:>;;;;;;;;;;
128640;2399;10;k;;Commissioner;k V m I S V n 3`;;;;;;;
131040;959;10;V;;Commissioner;k V m I S V n 3`;;;;;;;
132000;2159;10;m;;Commissioner;k V m I S V n 3`;;;;;;;
134160;2879;10;I;;Commissioner;k V m I S V n 3`;;;;;;;
137040;1439;10;S;;Commissioner;k V m I S V n 3`;;;;;;;
138480;1199;10;V;;Commissioner;k V m I S V n 3`;;;;;;;
139680;2159;10;n;;Commissioner;k V m I S V n 3`;;;;;;;
141840;1199;10;3`;;Commissioner;k V m I S V n 3`;;;;;;;
143040;2159;11;V;;and;V n d;;;;;;;
145200;1679;11;n;;and;V n d;;;;;;;
146880;3119;11;s;;and;V n d;;;;;;;
150000;1439;11;t;;and;V n d;;;;;;;
151440;3599;-1;<p:>;;;;;;;;;;
155040;719;12;k;;Consul;k Q n s V l;;;;;;;
155760;719;12;Q;;Consul;k Q n s V l;;;;;;;
156480;719;12;n;;Consul;k Q n s V l;;;;;;;
157200;719;12;s;;Consul;k Q n s V l;;;;;;;
157920;719;12;V;;Consul;k Q n s V l;;;;;;;
158640;719;12;l;;Consul;k Q n s V l;;;;;;;
159360;959;13;dZ;;General;dZ E n 3` V l;;;;;;;
160320;1199;13;E;;General;dZ E n 3` V l;;;;;;;
161520;959;13;n;;General;dZ E n 3` V l;;;;;;;
162480;959;13;3`;;General;dZ E n 3` V l;;;;;;;
163440;959;13;V;;General;dZ E n 3` V l;;;;;;;
164400;719;13;l;;General;dZ E n 3` V l;;;;;;;
165120;959;14;4;;to;t u:;;;;;;;
166080;959;14;I;;to;t u:;;;;;;;
167040;959;15;D;;the;D V;;;;;;;
168000;719;15;V;;the;D V;;;;;;;
168720;719;16;b;;British;b R I t I S;;;;;;;
169440;719;16;R;;British;b R I t I S;;;;;;;
170160;2639;16;i:;;British;b R I t I S;;;;;;;
172800;959;16;t;;British;b R I t I S;;;;;;;
173760;1199;16;I;;British;b R I t I S;;;;;;;
174960;719;16;S;;British;b R I t I S;;;;;;;
175680;1919;17;s;;Sphere;s f I R;;;;;;;
177600;719;17;f;;Sphere;s f I R;;;;;;;
178320;3119;17;I;;Sphere;s f I R;;;;;;;
181440;1679;17;6;;Sphere;s f I R;;;;;;;
183120;8879;-1;<p:>;;;;;;;;;;
192000;959;18;V;;of;V v;;;;;;;
192960;1199;18;v;;of;V v;;;;;;;
194160;1919;19;I;;Influence;I n f l u: V n s;;;;;;;
196080;1439;19;n;;Influence;I n f l u: V n s;;;;;;;
197520;1439;19;f;;Influence;I n f l u: V n s;;;;;;;
198960;719;19;l;;Influence;I n f l u: V n s;;;;;;;
199680;959;19;u:;;Influence;I n f l u: V n s;;;;;;;
200640;719;19;V;;Influence;I n f l u: V n s;;;;;;;
201360;1919;19;n;;Influence;I n f l u: V n s;;;;;;;
203280;1919;19;s;;Influence;I n f l u: V n s;;;;;;;
205200;1199;-1;<p:>;;;;;;;;;;
206400;3119;20;i:;;in;I n;;;;;;;
209520;1199;20;n;;in;I n;;;;;;;
210720;2159;-1;<p:>;;;;;;;;;;
212880;1919;21;i:;;East;i: s t;;;;;;;
214800;3119;21;s;;East;i: s t;;;;;;;
217920;5999;22;?;;Africa;{ f R V k V;;;;;;;
223920;3119;22;{;;Africa;{ f R V k V;;;;;;;
227040;719;22;f;;Africa;{ f R V k V;;;;;;;
227760;959;22;R;;Africa;{ f R V k V;;;;;;;
228720;1199;22;V;;Africa;{ f R V k V;;;;;;;
229920;719;22;k;;Africa;{ f R V k V;;;;;;;
230640;719;22;V;;Africa;{ f R V k V;;;;;;;
231360;20927;-1;<p:>;;;;;;;;;;
BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3839;-1;<p:>;;;;;;;;;;
3840;1199;0;n;;Norman;n O: R m V n;;;;;;;
5040;1919;0;O:;;Norman;n O: R m V n;;;;;;;
6960;719;0;R;;Norman;n O: R m V n;;;;;;;
7680;959;0;m;;Norman;n O: R m V n;;;;;;;
8640;1199;0;V;;Norman;n O: R m V n;;;;;;;
9840;1919;0;n;;Norman;n O: R m V n;;;;;;;
11760;2159;1;s;;settlements;s E t V l m V n t s;;;;;;;
13920;1919;1;E;;settlements;s E t V l m V n t s;;;;;;;
15840;959;1;4;;settlements;s E t V l m V n t s;;;;;;;
16800;1199;1;V;;settlements;s E t V l m V n t s;;;;;;;
18000;719;1;l;;settlements;s E t V l m V n t s;;;;;;;
18720;1919;1;m;;settlements;s E t V l m V n t s;;;;;;;
20640;1679;1;V;;settlements;s E t V l m V n t s;;;;;;;
22320;959;1;n;;settlements;s E t V l m V n t s;;;;;;;
23280;959;1;t;;settlements;s E t V l m V n t s;;;;;;;
24240;1319;1;s;;settlements;s E t V l m V n t s;;;;;;;
25560;1319;2;w;;were;w i: R;;;;;;;
26880;959;2;i:;;were;w i: R;;;;;;;
27840;719;2;R;;were;w i: R;;;;;;;
28560;3599;3;k;;characterised;k E R V k t 3` aI z d;;;;;;;
32160;719;3;E;;characterised;k E R V k t 3` aI z d;;;;;;;
32880;1439;3;R;;characterised;k E R V k t 3` aI z d;;;;;;;
34320;719;3;V;;characterised;k E R V k t 3` aI z d;;;;;;;
35040;959;3;k;;characterised;k E R V k t 3` aI z d;;;;;;;
36000;1919;3;t;;characterised;k E R V k t 3` aI z d;;;;;;;
37920;3599;3;3`;;characterised;k E R V k t 3` aI z d;;;;;;;
41520;3839;3;aI;;characterised;k E R V k t 3` aI z d;;;;;;;
45360;1199;3;z;;characterised;k E R V k t 3` aI z d;;;;;;;
46560;959;3;d;;characterised;k E R V k t 3` aI z d;;;;;;;
47520;1919;4;b;;by;b aI;;;;;;;
49440;2159;4;aI;;by;b aI;;;;;;;
51600;1199;5;D;;the;D V;;;;;;;
52800;719;5;V;;the;D V;;;;;;;
53520;1919;6;I;;establishment;I s t { b l I S m V n t;;;;;;;
55440;2399;6;s;;establishment;I s t { b l I S m V n t;;;;;;;
57840;1199;6;t;;establishment;I s t { b l I S m V n t;;;;;;;
59040;2639;6;{;;establishment;I s t { b l I S m V n t;;;;;;;
61680;1439;6;b;;establishment;I s t { b l I S m V n t;;;;;;;
63120;719;6;l;;establishment;I s t { b l I S m V n t;;;;;;;
63840;1199;6;I;;establishment;I s t { b l I S m V n t;;;;;;;
65040;2639;6;S;;establishment;I s t { b l I S m V n t;;;;;;;
67680;959;6;m;;establishment;I s t { b l I S m V n t;;;;;;;
68640;959;6;V;;establishment;I s t { b l I S m V n t;;;;;;;
69600;959;6;n;;establishment;I s t { b l I S m V n t;;;;;;;
70560;1199;6;t;;establishment;I s t { b l I S m V n t;;;;;;;
71760;719;7;V;;of;V v;;;;;;;
72480;959;7;v;;of;V v;;;;;;;
73440;2159;8;b;;baronies;b E R V n i: z;;;;;;;
75600;2879;8;E;;baronies;b E R V n i: z;;;;;;;
78480;1679;8;R;;baronies;b E R V n i: z;;;;;;;
80160;719;8;V;;baronies;b E R V n i: z;;;;;;;
80880;719;8;n;;baronies;b E R V n i: z;;;;;;;
81600;5039;8;i:;;baronies;b E R V n i: z;;;;;;;
86640;2879;8;z;;baronies;b E R V n i: z;;;;;;;
89520;4799;-1;<p:>;;;;;;;;;;
94320;1199;9;m;;manors;m { n 3` z;;;;;;;
95520;3119;9;{;;manors;m { n 3` z;;;;;;;
98640;1439;9;n;;manors;m { n 3` z;;;;;;;
100080;3599;9;3`;;manors;m { n 3` z;;;;;;;
103680;3359;9;z;;manors;m { n 3` z;;;;;;;
107040;3119;-1;<p:>;;;;;;;;;;
110160;3599;10;t;;towns;t aU n z;;;;;;;
113760;4559;10;aU;;towns;t aU n z;;;;;;;
118320;2639;10;n;;towns;t aU n z;;;;;;;
120960;2159;10;z;;towns;t aU n z;;;;;;;
123120;2879;-1;<p:>;;;;;;;;;;
126000;959;11;V;;and;V n d;;;;;;;
126960;1439;11;n;;and;V n d;;;;;;;
128400;719;12;D;;the;D V;;;;;;;
129120;959;12;V;;the;D V;;;;;;;
130080;3599;13;s;;seeds;s i: d z;;;;;;;
133680;3599;13;i:;;seeds;s i: d z;;;;;;;
137280;719;13;d;;seeds;s i: d z;;;;;;;
138000;959;13;z;;seeds;s i: d z;;;;;;;
138960;959;14;V;;of;V v;;;;;;;
139920;959;14;v;;of;V v;;;;;;;
140880;719;15;D;;the;D V;;;;;;;
141600;959;15;V;;the;D V;;;;;;;
142560;2639;16;m;;modern;m Q d 3` n;;;;;;;
145200;2879;16;Q;;modern;m Q d 3` n;;;;;;;
148080;719;16;d;;modern;m Q d 3` n;;;;;;;
148800;2159;16;3`;;modern;m Q d 3` n;;;;;;;
150960;1919;16;n;;modern;m Q d 3` n;;;;;;;
152880;2639;17;k;;county;k aU n t i:;;;;;;;
155520;2159;17;aU;;county;k aU n t i:;;;;;;;
157680;719;17;n;;county;k aU n t i:;;;;;;;
158400;719;17;t;;county;k aU n t i:;;;;;;;
159120;1919;17;i:;;county;k aU n t i:;;;;;;;
161040;2879;18;s;;system;s I s t V m;;;;;;;
163920;1679;18;I;;system;s I s t V m;;;;;;;
165600;2159;18;s;;system;s I s t V m;;;;;;;
167760;1679;18;t;;system;s I s t V m;;;;;;;
169440;2639;18;V;;system;s I s t V m;;;;;;;
172080;2159;18;m;;system;s I s t V m;;;;;;;
174240;21599;-1;<p:>;;;;;;;;;;
BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3359;-1;<p:>;;;;;;;;;;
3360;719;0;D;;The;D V;;;;;;;
4080;959;0;V;;The;D V;;;;;;;
5040;2879;1;f;;first;f 3` s t;;;;;;;
7920;2639;1;3`;;first;f 3` s t;;;;;;;
10560;2159;1;s;;first;f 3` s t;;;;;;;
12720;3359;2;t;;two;t u:;;;;;;;
16080;1919;2;u:;;two;t u:;;;;;;;
18000;719;3;V;;award;V w O: R d;;;;;;;
18720;3359;3;w;;award;V w O: R d;;;;;;;
22080;1199;3;O:;;award;V w O: R d;;;;;;;
23280;1919;3;R;;award;V w O: R d;;;;;;;
25200;1199;3;d;;award;V w O: R d;;;;;;;
26400;1439;4;R;;recipients;R I s I p i: V n t s;;;;;;;
27840;719;4;I;;recipients;R I s I p i: V n t s;;;;;;;
28560;3119;4;s;;recipients;R I s I p i: V n t s;;;;;;;
31680;1919;4;I;;recipients;R I s I p i: V n t s;;;;;;;
33600;1199;4;p;;recipients;R I s I p i: V n t s;;;;;;;
34800;4319;4;i:;;recipients;R I s I p i: V n t s;;;;;;;
39120;719;4;V;;recipients;R I s I p i: V n t s;;;;;;;
39840;959;4;n;;recipients;R I s I p i: V n t s;;;;;;;
40800;2399;4;s;;recipients;R I s I p i: V n t s;;;;;;;
43200;1199;5;w;;were;w i: R;;;;;;;
44400;959;5;i:;;were;w i: R;;;;;;;
45360;3359;6;f;;former;f O: R m 3`;;;;;;;
48720;1199;6;O:;;former;f O: R m 3`;;;;;;;
49920;1199;6;R;;former;f O: R m 3`;;;;;;;
51120;1199;6;m;;former;f O: R m 3`;;;;;;;
52320;1679;6;3`;;former;f O: R m 3`;;;;;;;
54000;1919;7;m;;member;m E m b 3`;;;;;;;
55920;2159;7;E;;member;m E m b 3`;;;;;;;
58080;959;7;m;;member;m E m b 3`;;;;;;;
59040;1199;7;b;;member;m E m b 3`;;;;;;;
60240;2159;7;3`;;member;m E m b 3`;;;;;;;
62400;719;8;V;;of;V v;;;;;;;
63120;1439;8;v;;of;V v;;;;;;;
64560;719;9;D;;The;D V;;;;;;;
65280;719;9;V;;The;D V;;;;;;;
66000;2639;10;m;;Monkees;m Q N k i: z;;;;;;;
68640;1439;10;Q;;Monkees;m Q N k i: z;;;;;;;
70080;2399;10;N;;Monkees;m Q N k i: z;;;;;;;
72480;959;10;k;;Monkees;m Q N k i: z;;;;;;;
73440;2399;10;i:;;Monkees;m Q N k i: z;;;;;;;
75840;1919;10;z;;Monkees;m Q N k i: z;;;;;;;
77760;1439;11;m;;Michael;m aI k V l;;;;;;;
79200;2639;11;aI;;Michael;m aI k V l;;;;;;;
81840;1919;11;k;;Michael;m aI k V l;;;;;;;
83760;1439;11;V;;Michael;m aI k V l;;;;;;;
85200;959;11;l;;Michael;m aI k V l;;;;;;;
86160;719;12;n;;Nesmith;n E z m I T;;;;;;;
86880;3119;12;E;;Nesmith;n E z m I T;;;;;;;
90000;2639;12;z;;Nesmith;n E z m I T;;;;;;;
92640;959;12;m;;Nesmith;n E z m I T;;;;;;;
93600;2639;12;I;;Nesmith;n E z m I T;;;;;;;
96240;4079;12;T;;Nesmith;n E z m I T;;;;;;;
100320;5519;13;?;;for;f O: R;;;;;;;
105840;719;13;f;;for;f O: R;;;;;;;
106560;3359;13;O:;;for;f O: R;;;;;;;
109920;5039;13;R;;for;f O: R;;;;;;;
114960;2159;14;D;;the;D V;;;;;;;
117120;719;14;V;;the;D V;;;;;;;
117840;1919;15;aU;;hour;aU 3`;;;;;;;
119760;1439;15;3`;;hour;aU 3`;;;;;;;
121200;2639;-1;<p:>;;;;;;;;;;
123840;4319;16;l;;long;l O: N;;;;;;;
128160;3119;16;O:;;long;l O: N;;;;;;;
131280;1919;16;N;;long;l O: N;;;;;;;
133200;959;17;v;;video;v I d i: @U;;;;;;;
134160;1919;17;I;;video;v I d i: @U;;;;;;;
136080;719;17;d;;video;v I d i: @U;;;;;;;
136800;2879;17;i:;;video;v I d i: @U;;;;;;;
139680;1919;17;@U;;video;v I d i: @U;;;;;;;
141600;2879;18;E;;Elephant;E l V f V n t;;;;;;;
144480;1199;18;l;;Elephant;E l V f V n t;;;;;;;
145680;959;18;V;;Elephant;E l V f V n t;;;;;;;
146640;2639;18;f;;Elephant;E l V f V n t;;;;;;;
149280;719;18;V;;Elephant;E l V f V n t;;;;;;;
150000;1679;18;n;;Elephant;E l V f V n t;;;;;;;
151680;719;18;t;;Elephant;E l V f V n t;;;;;;;
152400;2399;19;p;;Parts;p Q R t s;;;;;;;
154800;1439;19;Q;;Parts;p Q R t s;;;;;;;
156240;2399;19;R;;Parts;p Q R t s;;;;;;;
158640;1679;19;t;;Parts;p Q R t s;;;;;;;
160320;2879;19;s;;Parts;p Q R t s;;;;;;;
163200;5279;-1;<p:>;;;;;;;;;;
168480;1919;20;O:;;also;O: l s @U;;;;;;;
170400;959;20;l;;also;O: l s @U;;;;;;;
171360;2879;20;s;;also;O: l s @U;;;;;;;
174240;1919;20;@;;also;O: l s @U;;;;;;;
176160;1679;21;n;;known;n @U n;;;;;;;
177840;3359;21;@U;;known;n @U n;;;;;;;
181200;959;21;n;;known;n @U n;;;;;;;
182160;1919;22;{;;as;{ z;;;;;;;
184080;2039;22;z;;as;{ z;;;;;;;
186120;1319;23;m;;Michael;m aI k V l;;;;;;;
187440;2399;23;aI;;Michael;m aI k V l;;;;;;;
189840;1919;23;k;;Michael;m aI k V l;;;;;;;
191760;1439;23;V;;Michael;m aI k V l;;;;;;;
193200;959;23;l;;Michael;m aI k V l;;;;;;;
194160;959;24;n;;Nesmith;n E z m I T;;;;;;;
195120;3119;24;E;;Nesmith;n E z m I T;;;;;;;
198240;2399;24;z;;Nesmith;n E z m I T;;;;;;;
200640;959;24;m;;Nesmith;n E z m I T;;;;;;;
201600;1439;24;I;;Nesmith;n E z m I T;;;;;;;
203040;1919;24;T;;Nesmith;n E z m I T;;;;;;;
204960;1199;25;I;;in;I n;;;;;;;
206160;1199;25;n;;in;I n;;;;;;;
207360;1199;26;?;;Elephant;E l V f V n t;;;;;;;
208560;1919;26;E;;Elephant;E l V f V n t;;;;;;;
210480;1199;26;l;;Elephant;E l V f V n t;;;;;;;
211680;1199;26;V;;Elephant;E l V f V n t;;;;;;;
212880;2159;26;f;;Elephant;E l V f V n t;;;;;;;
215040;959;26;V;;Elephant;E l V f V n t;;;;;;;
216000;1439;26;n;;Elephant;E l V f V n t;;;;;;;
217440;719;26;t;;Elephant;E l V f V n t;;;;;;;
218160;2159;27;p;;Parts;p Q R t s;;;;;;;
220320;1679;27;Q;;Parts;p Q R t s;;;;;;;
222000;2399;27;R;;Parts;p Q R t s;;;;;;;
224400;1439;27;t;;Parts;p Q R t s;;;;;;;
225840;3599;27;s;;Parts;p Q R t s;;;;;;;
229440;5039;-1;<p:>;;;;;;;;;;
234480;959;28;V;;and;V n d;;;;;;;
235440;719;28;n;;and;V n d;;;;;;;
236160;719;28;d;;and;V n d;;;;;;;
236880;1919;29;@U;;Olivia;@U l I v i: V;;;;;;;
238800;2159;29;l;;Olivia;@U l I v i: V;;;;;;;
240960;1199;29;I;;Olivia;@U l I v i: V;;;;;;;
242160;959;29;v;;Olivia;@U l I v i: V;;;;;;;
243120;7439;29;i:;;Olivia;@U l I v i: V;;;;;;;
250560;959;29;V;;Olivia;@U l I v i: V;;;;;;;
251520;4079;30;n;;Newton;n u: t V n;;;;;;;
255600;3839;30;u:;;Newton;n u: t V n;;;;;;;
259440;1439;30;t;;Newton;n u: t V n;;;;;;;
260880;2879;30;V;;Newton;n u: t V n;;;;;;;
263760;1199;30;n;;Newton;n u: t V n;;;;;;;
264960;2639;-1;<p:>;;;;;;;;;;
267600;4319;31;dZ;;John;dZ Q n;;;;;;;
271920;4799;31;Q;;John;dZ Q n;;;;;;;
276720;1199;31;n;;John;dZ Q n;;;;;;;
277920;2639;32;f;;for;f O: R;;;;;;;
280560;1919;32;6;;for;f O: R;;;;;;;
282480;959;33;@U;;Olivia;@U l I v i: V;;;;;;;
283440;2159;33;l;;Olivia;@U l I v i: V;;;;;;;
285600;959;33;I;;Olivia;@U l I v i: V;;;;;;;
286560;1199;33;v;;Olivia;@U l I v i: V;;;;;;;
287760;2639;33;i:;;Olivia;@U l I v i: V;;;;;;;
290400;719;33;V;;Olivia;@U l I v i: V;;;;;;;
291120;3119;34;f;;Physical;f I z I k V l;;;;;;;
294240;1199;34;I;;Physical;f I z I k V l;;;;;;;
295440;1919;34;z;;Physical;f I z I k V l;;;;;;;
297360;1199;34;I;;Physical;f I z I k V l;;;;;;;
298560;2159;34;k;;Physical;f I z I k V l;;;;;;;
300720;959;34;V;;Physical;f I z I k V l;;;;;;;
301680;3599;34;l;;Physical;f I z I k V l;;;;;;;
305280;21311;-1;<p:>;;;;;;;;;;
BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3359;-1;<p:>;;;;;;;;;;
3360;2159;0;V;;According;V k O: R d I N;;;;;;;
